	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
BS1F1s_3	0.21476429886785758	0.15612369621968625	0.18991424915803826	0.1497877221659982	0.1613009788192369	0.14226960331319036	0.11964556075729034	0.16681922824858073	0.16656527938493917	0.22659302552682153	0.0	0.15306378935338807	0.1972320093399767	0.14490612296388494	0.17039375593024456	0.23791095543347102	0.2564702660300531	0.19348805975672595	0.23202453652972488	0.2432747878874417	0.2004709428478193	0.2340127802212083	0.19350779798112439	0.20372896821733358	0.243095035351275	0.1825489387699795	0.15576623897414513	0.2721271373271997	0.2576854465448066	0.20566448079051233	0.17899066623750157	0.2740420381836557	0.12382831319933674	0.214738051391915	0.206007972942491	0.25453774803219337	0.28023328650924373	0.20028392223580851	0.21340510667123078	0.3081606312639957	0.24531062608583226	0.24517105556641788	0.20692823200466146	0.1978723602949195	0.2287103360209201	0.27889004257688693
BS1F1s_4	0.15011511618874854	0.0920756195253079	0.10539057234266812	0.10782755519575497	0.12246152642264536	0.11729219685462344	0.15140428656181143	0.09847278275972852	0.09860654898531215	0.2008637154415008	0.15306378935338807	0.0	0.17416140433281682	0.11080032819470155	0.1152316222020279	0.16844258755200303	0.1797845291983889	0.12368676884660083	0.13973388946626483	0.1880117900778825	0.13409055036689757	0.16039966626755928	0.13388259577408884	0.17898426411982585	0.16888673431912876	0.11281319219279523	0.12507715667114855	0.20778310371031225	0.16828333264989412	0.1432760411763328	0.12717043008745008	0.17446390738219142	0.12063531767654397	0.15354081157465244	0.10097691007396206	0.19992857992944338	0.21162516962773567	0.14301277057936407	0.18760012143698523	0.23821870984602175	0.17964662064238487	0.22016588713801286	0.16553729150145177	0.18542029070348456	0.20204579857294397	0.22614812179656946
BS1F2s_1	0.19100477190958484	0.15503113548202369	0.1927016321762292	0.1892053541315596	0.14979110488401484	0.17317108132251532	0.1777410446973196	0.16488199659125688	0.15485451208302808	0.16985451559572678	0.1972320093399767	0.17416140433281682	0.0	0.15590449614589405	0.17268444163441152	0.17474583026164262	0.18036904876291293	0.19752329549659006	0.21175660127319407	0.15994049940027869	0.19342323408942627	0.20191941676993638	0.20889219637531548	0.1776774895039962	0.14823217367437133	0.17699105612319335	0.18141354080292468	0.16314043852027027	0.2256065771284259	0.2094696454476824	0.1681490411708286	0.20334296430974969	0.2059450586350741	0.18496208469850145	0.20207508374911942	0.20811564155534037	0.2206313125729113	0.1929445469458533	0.19266432603182643	0.23799684019032102	0.2472612918938067	0.24951308385117843	0.2044816089948767	0.21421582885026172	0.23545582048716715	0.2151673474445102
BS1F2s_2	0.1281710792952698	0.10790953949284561	0.1238571610265601	0.12572354703105956	0.10931827381890469	0.10099957037334749	0.15472164196564614	0.14076515942228635	0.08923180104149793	0.1521645924559182	0.14490612296388494	0.11080032819470155	0.15590449614589405	0.0	0.10061375692926436	0.16652062333357298	0.18222429788920808	0.15127895858786367	0.16929785323401256	0.19147655768620897	0.14912717278871643	0.14790149020465515	0.14031803594035425	0.14638159985730223	0.1707763721635066	0.13025268708195079	0.10900415889600928	0.20555454977340498	0.18289374603613165	0.16847750257448504	0.11544743752414485	0.20127028794822255	0.1654426491063542	0.14057463007816728	0.14488167871350616	0.161514359241097	0.21453826555036704	0.12688710450303625	0.15763719746014787	0.23775863285031953	0.1809927854895773	0.1912289484839208	0.14795308545849692	0.1555548963898809	0.1697861469230257	0.20791912691811662
BS1F2s_3	0.14493053818115678	0.10459635141732199	0.11161126158827507	0.11075031436496473	0.12312669327115729	0.09918827237978155	0.17007859451250285	0.13399211615780754	0.09363593422345501	0.17033316790795588	0.17039375593024456	0.1152316222020279	0.17268444163441152	0.10061375692926436	0.0	0.16638592577085737	0.16943763246850324	0.13839724630531697	0.16773134512598473	0.1754006511168731	0.15242771334910357	0.1232119828764956	0.11629937816004902	0.14335916062649784	0.16410871720865577	0.12426108719983944	0.10142738497120461	0.19123138701616355	0.17617758862731178	0.13844736974065078	0.09465489303717066	0.20372477178469134	0.17973067051370334	0.12241925626731327	0.13820264441653118	0.1722853745574527	0.22932643124363325	0.1394374374257496	0.15105501375012023	0.24022805912328224	0.2090433935534158	0.21176812835754433	0.18591545517255123	0.19419941038932784	0.17943432059026912	0.2101984223614078
BS1F2s_4	0.16306489921353054	0.15697574861298808	0.1596263971630361	0.18573305853190467	0.15819062606488885	0.18781082314618927	0.22667465744528273	0.17209042190064255	0.1505804360096593	0.16670288895968619	0.23791095543347102	0.16844258755200303	0.17474583026164262	0.16652062333357298	0.16638592577085737	0.0	0.15445682468381475	0.1622538047736113	0.1615635470736068	0.1589672229644613	0.16345073821165737	0.15129932955814981	0.17861154814632152	0.17871167302954022	0.14560327776875645	0.16646864279746348	0.17417306892423984	0.1460264013176896	0.15879854864529167	0.1864655844690055	0.1478960674101955	0.17106575606708066	0.2296963500672479	0.15738621862703245	0.16291676630830937	0.17076700748008947	0.16304184924787268	0.17230289732028678	0.17358501628033327	0.1968019038694334	0.21216213763185804	0.21753098578983454	0.19228443564219108	0.2015364536267575	0.21341186888631666	0.17823820618823882
DS0F1s_1	0.15930881212630038	0.16882705278281995	0.15564870608389153	0.18688001668302864	0.15519590045731135	0.18800388631052914	0.2440781318736499	0.17887898414358033	0.1495676032053365	0.15519562764422237	0.2564702660300531	0.1797845291983889	0.18036904876291293	0.18222429788920808	0.16943763246850324	0.15445682468381475	0.0	0.15750036046931667	0.13610376992288709	0.10477224118680473	0.14601188482138217	0.12179502366639032	0.16835460438466965	0.13978319003006917	0.09782688361751396	0.14914985299245023	0.17982267835827423	0.12808947469126103	0.1338034071427653	0.16199066275034846	0.15358738641760505	0.12836809140130961	0.22769818488331237	0.12273896836741213	0.15454113902290878	0.15335038984470484	0.20060702293388694	0.19096887954824107	0.18934768482599654	0.20801203998854517	0.2294959949871414	0.24828746281716993	0.20856757298672812	0.22062300096484364	0.2155782367770283	0.202376197954309
DS0F1s_2	0.1558407894704263	0.12309448561720575	0.10728003843123163	0.11411770342921947	0.13070531797335633	0.14862958186801367	0.19372345268258154	0.10624899219704692	0.12621842237278244	0.2083900030572457	0.19348805975672595	0.12368676884660083	0.19752329549659006	0.15127895858786367	0.13839724630531697	0.1622538047736113	0.15750036046931667	0.0	0.10389845187149098	0.14994619343056453	0.08270649560969504	0.13957901541362627	0.09601333479553402	0.15772478801365236	0.13847440659913965	0.09095339788944237	0.13250733568534057	0.17593153180110999	0.15486134290476913	0.09196044310358874	0.127879372481936	0.1557434898678421	0.15087347071031068	0.12706573658157091	0.11900142616066116	0.20140855871195545	0.22162831957918377	0.1732868779775662	0.2032218043044527	0.24534059107852865	0.20685336344445843	0.25776003730176844	0.2011318934286205	0.22455594475570412	0.22682098826450894	0.24026146744350269
DS0F1s_3	0.15103205882834161	0.15179713581533658	0.12468394087088606	0.160195078151392	0.1531466818595299	0.18363772094926095	0.21873596538315057	0.1379798321873355	0.14123967275416996	0.19561576595578165	0.23202453652972488	0.13973388946626483	0.21175660127319407	0.16929785323401256	0.16773134512598473	0.1615635470736068	0.13610376992288709	0.10389845187149098	0.0	0.1612216743508314	0.10665403968320254	0.13101801970586746	0.1422618845648786	0.17308749890062108	0.13445852774845923	0.1106929672739836	0.16072900870307422	0.17389302806087606	0.1179401519119442	0.13517227550274702	0.14870936246779917	0.11696796797916596	0.18933087602107174	0.13766685188353733	0.10147975283424444	0.18492951759574405	0.18936601810195638	0.17859623013340462	0.21807723072416174	0.2177812344021474	0.19098945939255854	0.2535267703903417	0.1890587929454934	0.2175603804624335	0.22410100112938292	0.22866923418275373
DS0F1s_4	0.1823387385194417	0.17892837023929023	0.1692152938956554	0.18332317356518382	0.15699178157655513	0.19260493745154605	0.24295438347727064	0.18086627692707158	0.16684632089035586	0.17395334759031453	0.2432747878874417	0.1880117900778825	0.15994049940027869	0.19147655768620897	0.1754006511168731	0.1589672229644613	0.10477224118680473	0.14994619343056453	0.1612216743508314	0.0	0.1582561577814378	0.1487772011301721	0.16508040038253932	0.14605726483726816	0.08541964522884514	0.1578408068964686	0.17330197578786988	0.10157499609478635	0.16888181292612597	0.1590020566692605	0.15401846259844346	0.160480111900489	0.2192079241620062	0.1377021138146358	0.17649202035353267	0.18505954554180004	0.22513516592637312	0.2085840734357447	0.19166998208426675	0.2354095369724583	0.24539904693724582	0.2660261310422651	0.22779911617480975	0.2344736490373308	0.23925967373923487	0.21509556926564743
