	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
DS0F1s_1	0.4377543021389376	0.49826421292321477	0.47265668744633993	0.5352570084736272	0.4661241554369331	0.5056926350367689	0.5687782298704692	0.517040576355967	0.4721714136399268	0.49240359849191834	0.5424614580611445	0.4903878457575871	0.4775467542648102	0.43853820598006643	0.5081190040688343	0.5114412632050468	0.0	0.4723207286572847	0.43446937175706446	0.4823621635746015	0.44596662809362053	0.4614580611444996	0.4811303146813991	0.4782186718429206	0.4461906006196573	0.5109186606442943	0.518795027809922	0.47851730187763636	0.4462652581283363	0.5056553062824294	0.5004292806749039	0.43469334428310125	0.4650416215610885	0.4300272499906678	0.44615327186531784	0.4897159281794767	0.5022583896375378	0.5273806413079996	0.5684049423270745	0.5201761917204822	0.4765015491433051	0.4867296278323192	0.4730673037440741	0.5394005002053082	0.4889693530926873	0.5897196610549106
DS0F1s_2	0.421740266527306	0.32158721863451417	0.35298070103400647	0.3846354847138751	0.3343909813729516	0.3372652954570906	0.4792638769644257	0.31016461980663707	0.37418343349882416	0.3918026055470529	0.46201799245959163	0.3144574265556758	0.38665123744820634	0.32867968195901304	0.3547351524879615	0.42480122438314233	0.4723207286572847	0.0	0.3419687185038635	0.34297659487102916	0.322371122475643	0.4225241703684348	0.32476016275336894	0.4514912837358617	0.4555974467132032	0.4346560155287618	0.3670536414199858	0.41472246071148605	0.43081115383179663	0.3664190525962149	0.3698532979954459	0.3716450782037403	0.3069170181791034	0.3632461084773601	0.37213035201015343	0.41091492776886035	0.33491358393370413	0.3555190563290903	0.3838889096270857	0.46395908768524396	0.35902795923700026	0.38500877225726976	0.36604576505282016	0.532606666915525	0.3396170069804771	0.5191683153533166
DS0F1s_3	0.40456903953115086	0.43969539736458996	0.3390197469110456	0.44835566837134644	0.4302512225167046	0.4084512299824555	0.5099107842771287	0.4233080742095636	0.3901974691104558	0.4516032699988801	0.556310425921087	0.38818171637612453	0.4438015603419314	0.3497330994064728	0.4104669827167867	0.47553100153047895	0.43446937175706446	0.3419687185038635	0.0	0.3707865168539326	0.3686214491022435	0.366829668893949	0.398036507521744	0.44648923065437307	0.429803277464631	0.4487289559147411	0.39083205793422676	0.38191048564709396	0.4288700586061443	0.4309604688491545	0.396282056067789	0.39956698644966215	0.3885550039195192	0.3595505617977528	0.38422486841614095	0.4150957482548807	0.4302885512710441	0.4218149240359849	0.4836313412221434	0.4495501885102094	0.368584120347904	0.38642726492216956	0.3374519392287879	0.5427227593415208	0.37358617342939265	0.5778864459292994
DS0F1s_4	0.44234573892269213	0.37000261301280374	0.33782522677218263	0.3563029601702191	0.401470752920975	0.3693680241890328	0.45350703647019297	0.3706372018365747	0.395162193437605	0.40031356153645153	0.4789279181753705	0.3155399604315204	0.3960954122960917	0.3567882339766322	0.37257829706222706	0.41151218783829185	0.4823621635746015	0.34297659487102916	0.3707865168539326	0.0	0.3641419985815073	0.4165142409197805	0.32035536974131174	0.4675799768561723	0.473141961252753	0.4250998544178581	0.33763858300048527	0.41797006233901973	0.4628392250550599	0.38806973011310614	0.3855313748180223	0.4340960842136698	0.39012281160177686	0.38194781440143344	0.3388704318936877	0.45115532494680655	0.3860539773787749	0.38183582813841505	0.4350293030721565	0.48773750419948486	0.4005002053081489	0.421740266527306	0.41091492776886035	0.5800515136809885	0.40023890402777257	0.5443278957781179
DS0F2s_2	0.3795587741237075	0.40098547911456195	0.2985927059614021	0.3975512337153309	0.3641046698271679	0.3441711150098921	0.49871215797528834	0.3981858225391019	0.30893277091343463	0.3913173317406398	0.4174474597782672	0.3609317257083131	0.36761357273507783	0.33603344656388817	0.41856732240845124	0.4648176490350517	0.44596662809362053	0.322371122475643	0.3686214491022435	0.3641419985815073	0.0	0.36899473664563814	0.35615364515286124	0.39254918063384225	0.45332039269849567	0.4698570308708798	0.4212549927208929	0.437940945910635	0.419425883758259	0.41087759901452087	0.3960954122960917	0.3458135802008287	0.3641419985815073	0.3555190563290903	0.3799320616671022	0.3813878830863414	0.354697823733622	0.3952368509462839	0.47041696218597184	0.44368957407891296	0.36589645003546234	0.38889096270857443	0.3772443913546605	0.5064018813692187	0.39945500018664376	0.5198029041770876
DS0F2s_3	0.43077382507745715	0.4964351039605808	0.41845533614543284	0.47258202993766096	0.4183806786367539	0.46511627906976744	0.5466049497928254	0.4631005263354362	0.3678002165067752	0.4510433386837881	0.5125237970808915	0.4243159505767293	0.4591810071297921	0.40852588749113444	0.49303818731568927	0.5005039381835829	0.4614580611444996	0.4225241703684348	0.366829668893949	0.4165142409197805	0.36899473664563814	0.0	0.41554369330695434	0.37463137855089773	0.46743066183881443	0.4934488036134234	0.45955429467318676	0.43991936989062674	0.388219045130464	0.46179401993355484	0.43148307140990705	0.4171861584978909	0.42006047258202994	0.4224121841054164	0.3756019261637239	0.42976594871029156	0.402105341744746	0.46500429280674904	0.5315241330396805	0.4526858038747247	0.3695919967150696	0.38728582627197733	0.4049423270745455	0.48930531188174253	0.47717346672141553	0.5416775542200157
DS0F2s_4	0.47709880921273656	0.37612452872447644	0.39045877039083204	0.3178543432005674	0.39426630333345775	0.37728172010899996	0.477770726790847	0.300981746239128	0.3716077494494009	0.38183582813841505	0.43633580947403783	0.28138415021090746	0.3554817275747508	0.35839337041322933	0.3890029489715928	0.41759677479562507	0.4811303146813991	0.32476016275336894	0.398036507521744	0.32035536974131174	0.35615364515286124	0.41554369330695434	0.0	0.449998133562283	0.47261935869200045	0.4380529321736534	0.35510844003135617	0.43618649445668	0.45731456941281867	0.40860054499981335	0.36675501138527006	0.3909813729515846	0.39027212661913474	0.4022919855164433	0.34092351338235843	0.44813169584530965	0.33674269289633807	0.3746687073052372	0.35279405726230917	0.48508716264138263	0.4027772593228564	0.44917690096681473	0.3725409683078876	0.5650453544365225	0.3700772705214827	0.4729553174810557
DS1F1s_1	0.4608234723207287	0.5109933181529732	0.4525738176117063	0.4965470902235992	0.40176938295569076	0.49975736309679347	0.5868453469707716	0.5009892119899959	0.3330844749710702	0.43383478293329353	0.48728955914741123	0.46115943110978386	0.4379782746649744	0.4249505394005002	0.5510470715592221	0.5379820075404084	0.4782186718429206	0.4514912837358617	0.44648923065437307	0.4675799768561723	0.39254918063384225	0.37463137855089773	0.449998133562283	0.0	0.47564298779349734	0.5323080368808093	0.5209600955616112	0.41334129680092574	0.3769084325656053	0.5461943334950913	0.4791145619470678	0.40789129866736346	0.45723991190413976	0.4652655940871253	0.41181081787300755	0.42909403113218114	0.44846765463436483	0.5313374892679831	0.5478741274403673	0.3947889058942103	0.39575945350703645	0.427488894695584	0.4353652618612117	0.4990107880100041	0.5244689984695211	0.5937138377692336
DS1F1s_2	0.4469371757064467	0.4881107917428795	0.49027585949456864	0.5093508529620366	0.4599649109709209	0.5047220874239426	0.5591100824965471	0.451192653701146	0.47030497592295345	0.4647056627720333	0.5741535704953525	0.4729553174810557	0.49464332375228637	0.4113255440665945	0.5027809921982903	0.5245809847325394	0.4461906006196573	0.4555974467132032	0.429803277464631	0.473141961252753	0.45332039269849567	0.46743066183881443	0.47261935869200045	0.47564298779349734	0.0	0.4813542872074359	0.4554481316958453	0.4346560155287618	0.40561424465265594	0.4745604539176528	0.4728060024636978	0.4486169696517227	0.41483444697450444	0.4248758818918213	0.44906491470379634	0.4944193512262496	0.4530217626637799	0.4845645600806301	0.512486468326552	0.5230131770502818	0.43655978200007467	0.4524991601030274	0.3996789727126806	0.48784949046250325	0.47247004367464257	0.5654186419799171
DS1F1s_3	0.47041696218597184	0.4263690320654	0.47698682294971817	0.46425771771995966	0.44906491470379634	0.44428683414834447	0.40874986001717123	0.464519019000336	0.48247414983761994	0.45078203740341183	0.5698234349919743	0.4272275934152077	0.5054313337563926	0.4217029377729665	0.4183806786367539	0.5090148941729814	0.5109186606442943	0.4346560155287618	0.4487289559147411	0.4250998544178581	0.4698570308708798	0.4934488036134234	0.4380529321736534	0.5323080368808093	0.4813542872074359	0.0	0.43599985068498265	0.47721079547575496	0.519354959125014	0.42756355220426295	0.4376796446302587	0.5276419425883758	0.4197245137929747	0.4310351263578334	0.425809100750308	0.5464556347754675	0.4722833999029452	0.44350293030721566	0.4694464145731457	0.5706073388331031	0.4852364776587405	0.5004666094292434	0.49154503714211056	0.6394415618350816	0.43159505767292544	0.6169323229683825
