	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
BS1F2s_1	0.2934553211132484	0.255791296136617	0.2652369302617568	0.21285625222856436	0.27269622286875356	0.2408429750089596	0.3952443886697562	0.2736605343807375	0.22813840489369583	0.23050495683509845	0.2207352742433326	0.205927770347011	0.0	0.25158891517931276	0.2669674473684303	0.27199263147889835	0.33886197520141476	0.2451545743066619	0.2961908284619599	0.2560154438523792	0.2581648674712511	0.26374766054307147	0.21769264843665154	0.2687412683267479	0.3078152382926111	0.35894793102673894	0.31467830986175127	0.2565694543647729	0.30468060981111933	0.3049579897444244	0.2893553287656654	0.21337509700060725	0.27769405010821197	0.3302214187496064	0.2691109108307778	0.263729951980276	0.2016656949059897	0.24635381448402882	0.3226922230294213	0.2868294607969889	0.28707473569630615	0.24901312667903086	0.26527510296514323	0.3561712021009116	0.28129957950635504	0.3169697346507437
BS1F2s_2	0.17691933749247887	0.18195490409185916	0.2088613445274994	0.23770436983258733	0.16977737434980048	0.17365849079189222	0.32742080019581615	0.19778197166116462	0.20602947140811584	0.20330682104682754	0.28491561668106663	0.16145603818080007	0.25158891517931276	0.0	0.17220593155266087	0.29631538454056133	0.27768238862030503	0.19694742596798168	0.22174538283927733	0.21810049137938123	0.2277234921367128	0.22963662857194406	0.19152756091168827	0.24160374410587185	0.22838834817994969	0.27129043492236327	0.2235872250560326	0.2104663086503571	0.1948809249736667	0.23691926518529352	0.22433178032935142	0.20373894200215995	0.21791981404565378	0.25082175692110004	0.20147853143174632	0.2534195949337529	0.18097495822380194	0.2356903166530095	0.2230399317440145	0.27746513521838784	0.16845817596061935	0.20537100014837043	0.14223119373120863	0.3320351284900573	0.16644006267314118	0.3664034481098359
BS1F2s_3	0.2465622476656244	0.15913397124640016	0.2542059846681396	0.22302013291322104	0.19651287542365536	0.1790114336859338	0.29203847700196345	0.19463140369934856	0.25973374112050984	0.21056773918854918	0.31115348228600614	0.17068730562797427	0.2669674473684303	0.17220593155266087	0.0	0.2746076045600223	0.30407887769155045	0.19487098581883844	0.2414746768681603	0.2158268156947011	0.2892044874880345	0.28108477266969195	0.20081083095006166	0.30406267373675905	0.26467359748863234	0.23226740394440684	0.2244132719231032	0.22853004244830707	0.2603031438447635	0.20743683412758862	0.23887934826835747	0.25824134645656205	0.22212374670476295	0.27632618482904275	0.21834645851842752	0.29169754018660976	0.19514050347330086	0.20577142607609378	0.23889621193911822	0.31672861755845294	0.2364491104295892	0.24082576361431096	0.21691624364605133	0.36411957794710265	0.17004402358579948	0.3603759154703206
BS1F2s_4	0.34440526343994804	0.28563831334619755	0.31756674889902353	0.3105937792636456	0.3053043809147287	0.3102649313246099	0.416764686110507	0.26448498141026644	0.321034015885825	0.2927050409766421	0.3058356002073635	0.2497986627361746	0.27199263147889835	0.29631538454056133	0.2746076045600223	0.0	0.3498498593977235	0.24047466062039027	0.3128835547090583	0.27297396635845633	0.33993519377755377	0.30530068773146435	0.258256918270568	0.33780693087021274	0.29505631260316645	0.35268228965014287	0.2770778186280383	0.2597723135217101	0.31396962650559695	0.27877937888721904	0.27513881213693775	0.28676142943268207	0.2688986948537585	0.35144409903151086	0.26402580727784025	0.3196305212242463	0.2576216123345145	0.21457884783425982	0.3029397824734743	0.32059728258925835	0.30776463170139823	0.28435760944230165	0.2982416791421856	0.2859491865585269	0.28916838602290956	0.23125721571257166
DS0F1s_1	0.27856422774240913	0.29635393338784966	0.3124576605706657	0.3572769947331324	0.29352649908562406	0.30796170082918134	0.4135959911581525	0.322974750522925	0.31508609984747704	0.3003111357806972	0.37610874191166516	0.31466530515308044	0.33886197520141476	0.27768238862030503	0.30407887769155045	0.3498498593977235	0.0	0.3003377688401704	0.2770044498947001	0.29505531762275194	0.3203545039644761	0.2958013944064022	0.30630746006384274	0.31668007063214954	0.3034458981464228	0.3257958439857322	0.30555553061293983	0.2905799376443904	0.3016126983123818	0.32718464737123226	0.2512033526257613	0.30686436929156075	0.3122668507519235	0.2885426702643752	0.27568016107457854	0.3502149382063102	0.3130152223766214	0.33014494616055395	0.3340782153625568	0.35749503777221003	0.3032983131490521	0.32831059448069344	0.28453801849486743	0.3793401555235123	0.2828247565475984	0.41281708234104303
DS0F1s_2	0.27218761350280835	0.18772316053588675	0.2349642868759357	0.2456805609315739	0.18942391466075714	0.20187286801216806	0.3723068252349842	0.16803659419822456	0.23677543983100605	0.24253846327244655	0.29756608816132774	0.16935978071305788	0.2451545743066619	0.19694742596798168	0.19487098581883844	0.24047466062039027	0.3003377688401704	0.0	0.21528224215485567	0.21894564301583888	0.24656632567796125	0.23875705740702904	0.17579458179240914	0.26212127131346313	0.23249325562439513	0.2886852275899944	0.21685061933325392	0.22732858191417143	0.22888160737456686	0.20058053691919508	0.23643928015565863	0.18985959276809053	0.1538039862716164	0.27154089327718056	0.1898939990128476	0.2403965029021085	0.17203104109212253	0.17370070737499982	0.24117661320344527	0.2835783423401726	0.19856598379236426	0.20123678708123222	0.20775019047516746	0.3008577949791807	0.1997276901001838	0.3077706671726767
DS0F1s_3	0.25915853491517615	0.2712083723590579	0.24062456037832106	0.289428987167987	0.26455926954853426	0.24407105761191075	0.4052770258197221	0.2646405460569798	0.25197935598916205	0.28631476053545535	0.37440006462619135	0.2299740846219116	0.2961908284619599	0.22174538283927733	0.2414746768681603	0.3128835547090583	0.2770044498947001	0.21528224215485567	0.0	0.2167949471951894	0.25830772545780556	0.20690641927893172	0.24371775927605027	0.2848386067706469	0.26021912480610193	0.3180776306350246	0.2163888922227049	0.24529808954656349	0.2683466061575398	0.2821317979059809	0.2418394026660122	0.2630063950008572	0.2626840109797028	0.2710898510368301	0.2266869833041428	0.2727676239576352	0.2540584747421971	0.25327719304355173	0.31291405736611505	0.3298639661984348	0.21452178314914533	0.25037102334889805	0.2129782951687503	0.36230339155716396	0.22534285717914201	0.36677026011042246
DS0F1s_4	0.27692408334052643	0.23363070197021665	0.2008493909829484	0.22349135855301477	0.26925058061111107	0.21214909571441926	0.34963261194884343	0.24286535194552175	0.21666969059347765	0.24239895403547482	0.31170003003999214	0.18575866099017058	0.2560154438523792	0.21810049137938123	0.2158268156947011	0.27297396635845633	0.29505531762275194	0.21894564301583888	0.2167949471951894	0.0	0.23534208005424798	0.23545882522904577	0.19219574330604255	0.2805242465904523	0.29350855234906326	0.2751021476244662	0.2008129605738505	0.2691469805775874	0.2859905388178958	0.233773689153783	0.24038946909594544	0.27108897770412776	0.2681783890915054	0.2600851484577959	0.2029902320641931	0.29133158212990745	0.24201174019186533	0.22710071523524583	0.28585784187531216	0.34243142252095266	0.246433288395256	0.2652452602794527	0.23445165635298784	0.3796106578060008	0.2337905783933232	0.35356646905391775
DS0F2s_2	0.25773933197312104	0.2800284104511828	0.18164990205584292	0.27220768960102065	0.2635615345424157	0.20394353968571682	0.38784719342928836	0.29041099190904723	0.1921942623312735	0.2586043692422491	0.284695949866248	0.24173993942315533	0.2581648674712511	0.2277234921367128	0.2892044874880345	0.33993519377755377	0.3203545039644761	0.24656632567796125	0.25830772545780556	0.23534208005424798	0.0	0.2356156175687624	0.24082386915571471	0.25182722399668067	0.33051669938582856	0.34086422242226	0.2906892008081114	0.29783427418847735	0.28302532865052754	0.3059320435385605	0.2889640725444219	0.22771589939255388	0.28743374881905603	0.286626995964588	0.25942867315087176	0.2552837462149427	0.23308141307659466	0.27499315545746916	0.31941074081459525	0.32063457615866664	0.23470449853419464	0.24368964805463253	0.23476370758616338	0.37203232100436434	0.2721859246516256	0.3775306314727097
DS0F2s_3	0.2532462717257508	0.30065034845614796	0.2454843074872549	0.29545764568622274	0.2515222382760545	0.25983268647942603	0.41258342788175184	0.2994683396025295	0.22591556293770845	0.2794744176260885	0.3053342341867584	0.23346502050326826	0.26374766054307147	0.22963662857194406	0.28108477266969195	0.30530068773146435	0.2958013944064022	0.23875705740702904	0.20690641927893172	0.23545882522904577	0.2356156175687624	0.0	0.24065575412483622	0.23354753910400441	0.29703356840202644	0.3459487505488793	0.28277221482112735	0.2566059450566478	0.23536812341014882	0.271842425335082	0.2720437081406171	0.2280563132573774	0.2722362873827085	0.2941209331267995	0.20927071251572768	0.24848517492760017	0.22527244414006986	0.2502669603101107	0.34225267730561854	0.2818379546643209	0.20997865322307277	0.21352662856693985	0.2325409648305193	0.32797057677482944	0.2819513860645255	0.3392219575781572
