"","BF...1","DF...2","TF...3","BF+DF","BF+TF","DF+TF","tax_indic_sign","BF...8","DF...9","TF...10","index","stat","p.value"
"OTU_3355",-0.228340864429295,0.578230825770127,-0.349889961340832,0.349889961340832,-0.578230825770127,0.228340864429295,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,1,0,2,0.578230825770127,1e-04
"OTU_3356",-0.0927298313884732,0.297832054700658,-0.205102223312184,0.205102223312184,-0.297832054700658,0.0927298313884732,"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Alpinaria; s__Alpinaria_rhododendri",0,1,0,2,0.297832054700658,0.0431
"OTU_3559",-0.203053592165794,0.31692807122591,-0.113874479060115,0.113874479060115,-0.31692807122591,0.203053592165794,"k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__Kockovaella_lichenicola",0,1,0,2,0.31692807122591,0.0123
"OTU_3584.1",0.126572989039955,0.214453189410372,-0.341026178450327,0.341026178450327,-0.214453189410372,-0.126572989039955,"k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified",1,1,0,4,0.341026178450327,0.0457
"OTU_3639.1",0.326198257367553,0.0297312069231395,-0.355929464290693,0.355929464290693,-0.0297312069231397,-0.326198257367554,"k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_aggregatum",1,1,0,4,0.355929464290693,0.0351
"OTU_3754.1",0.0492829492838667,0.298149277066459,-0.347432226350326,0.347432226350326,-0.29814927706646,-0.0492829492838669,"k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified",1,1,0,4,0.347432226350326,0.0399
"OTU_3860.1",0.0923249116079697,0.261725522103761,-0.354050433711731,0.354050433711731,-0.261725522103761,-0.0923249116079697,"k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_sp",1,1,0,4,0.354050433711731,0.0336
"OTU_3976.1",0.257653335034047,0.105520094015495,-0.363173429049542,0.363173429049542,-0.105520094015495,-0.257653335034047,"k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_indicum",1,1,0,4,0.363173429049542,0.0283
"OTU_439.1",0.109681131627424,0.250991926450317,-0.36067305807774,0.360673058077741,-0.250991926450317,-0.109681131627424,"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified",1,1,0,4,0.360673058077741,0.0349
"OTU_683",-0.346645118933967,0.0505267318775971,0.29611838705637,-0.29611838705637,-0.0505267318775971,0.346645118933967,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp",0,1,1,6,0.346645118933967,0.0454
"OTU_699",-0.226739190922538,0.403839312865404,-0.177100121942866,0.177100121942866,-0.403839312865404,0.226739190922538,"k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis; s__Rhizophlyctis_rosea",0,1,0,2,0.403839312865404,0.0083
"OTU_854",-0.106644266306433,0.223365519327622,-0.11672125302119,0.11672125302119,-0.223365519327623,0.106644266306433,"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Coniophoraceae; g__Coniophora; s__Coniophora_hanoiensis",0,1,0,2,0.223365519327622,0.0167
"OTU_976.1",0.36452589537031,0.169037452405991,-0.533563347776301,0.533563347776302,-0.169037452405991,-0.36452589537031,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified",1,1,0,4,0.533563347776302,4e-04
"OTU_10.1",0.126397488419186,-0.336014647266609,0.209617158847422,-0.209617158847423,0.336014647266608,-0.126397488419187,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",1,0,1,5,0.336014647266608,0.0496
"OTU_1096.1",-0.427693711827634,0.0885231180000054,0.339170593827628,-0.339170593827628,-0.0885231180000055,0.427693711827634,"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__unidentified; s__unidentified",0,1,1,6,0.427693711827634,0.0076
"OTU_1161",-0.0675472994413709,-0.269838161622735,0.337385461064106,-0.337385461064106,0.269838161622735,0.0675472994413708,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Stolonocarpus; s__Stolonocarpus_gigasporus",0,0,1,3,0.337385461064106,0.0429
"OTU_1285",-0.334627279103578,-0.0143534113305127,0.34898069043409,-0.34898069043409,0.0143534113305125,0.334627279103577,"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_pisciphila",0,0,1,3,0.34898069043409,0.0439
"OTU_1286",-0.382473121368986,-0.255276434239426,0.637749555608412,-0.637749555608412,0.255276434239427,0.382473121368986,"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__unidentified; s__unidentified",0,0,1,3,0.637749555608412,1e-04
"OTU_1406",-0.178270881478194,-0.148870185724477,0.327141067202672,-0.327141067202672,0.148870185724477,0.178270881478194,"k__Fungi; p__Zoopagomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.327141067202672,0.0117
"OTU_1685",-0.310489465318277,-0.151043889984014,0.46153335530229,-0.461533355302291,0.151043889984014,0.310489465318277,"k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_alpina",0,0,1,3,0.46153335530229,0.003
"OTU_1705",-0.0995730352277364,-0.177121268431146,0.276694303658883,-0.276694303658883,0.177121268431146,0.0995730352277363,"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.276694303658883,0.008
"OTU_1708.1",-0.332908298237899,0.045510446855199,0.2873978513827,-0.2873978513827,-0.0455104468551989,0.3329082982379,"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces; s__Talaromyces_purpureogenus",0,1,1,6,0.3329082982379,0.0485
"OTU_1723",-0.250228995044692,-0.118232485855049,0.368461480899741,-0.368461480899741,0.118232485855049,0.250228995044692,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Botryotrichum; s__Botryotrichum_atrogriseum",0,0,1,3,0.368461480899741,0.0172
"OTU_1746.1",0.0504307379568499,-0.489119202356461,0.438688464399612,-0.438688464399612,0.489119202356461,-0.0504307379568501,"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__unidentified; g__unidentified; s__unidentified",1,0,1,5,0.489119202356461,0.0019
"OTU_1940",-0.353698463114544,-0.0346554293520382,0.388353892466582,-0.388353892466582,0.0346554293520381,0.353698463114544,"k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_alpina",0,0,1,3,0.388353892466582,0.0188
"OTU_2056.1",-0.385177380085485,0.00507000358596899,0.380107376499516,-0.380107376499516,-0.00507000358596899,0.385177380085485,"k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_alpina",0,1,1,6,0.385177380085485,0.0225
"OTU_2356.1",-0.401857586104673,0.400265225362691,0.0015923607419829,-0.00159236074198271,-0.40026522536269,0.401857586104674,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,1,1,6,0.401857586104674,0.0115
"OTU_2432",-0.122268299333352,-0.113114278671374,0.235382578004726,-0.235382578004726,0.113114278671374,0.122268299333352,"k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.235382578004726,1e-04
"OTU_2494",-0.211329830195125,-0.136447791401086,0.347777621596212,-0.347777621596212,0.136447791401087,0.211329830195125,"k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia; s__Naganishia_cerealis",0,0,1,3,0.347777621596212,0.0087
"OTU_2544",-0.132042733666343,-0.364224239152735,0.496266972819077,-0.496266972819077,0.364224239152735,0.132042733666343,"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Pleotrichocladium; s__Pleotrichocladium_opacum",0,0,1,3,0.496266972819077,0.001
"OTU_2591",-0.323720568300357,-0.040312331221213,0.36403289952157,-0.36403289952157,0.0403123312212131,0.323720568300357,"k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pullulans",0,0,1,3,0.36403289952157,0.0327
"OTU_2629",-0.36699332731943,-0.0951934454319052,0.462186772751336,-0.462186772751336,0.0951934454319055,0.366993327319431,"k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.462186772751336,0.0019
"OTU_2846",-0.23139060271403,-0.291838894788515,0.523229497502545,-0.523229497502545,0.291838894788515,0.23139060271403,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys; s__Clonostachys_sp",0,0,1,3,0.523229497502545,3e-04
"OTU_2878",-0.263275671640921,-0.187406231744036,0.450681903384957,-0.450681903384957,0.187406231744036,0.263275671640921,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.450681903384957,1e-04
"OTU_2924",-0.214094680123415,-0.27216362548463,0.486258305608044,-0.486258305608045,0.27216362548463,0.214094680123415,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_oxysporum",0,0,1,3,0.486258305608044,9e-04
"OTU_2930",-0.122531993136869,-0.429016970652686,0.551548963789555,-0.551548963789555,0.429016970652686,0.122531993136869,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__unidentified; s__unidentified",0,0,1,3,0.551548963789555,1e-04
"OTU_3047",-0.0981846169195049,-0.305841271781316,0.404025888700821,-0.404025888700821,0.305841271781316,0.0981846169195053,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.404025888700821,0.0113
"OTU_3063",-0.389325211029599,-0.0926885023973478,0.482013713426947,-0.482013713426947,0.0926885023973476,0.389325211029599,"k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_elongata",0,0,1,3,0.482013713426947,0.0018
"OTU_3133",-0.275591017129866,-0.278583710854959,0.554174727984825,-0.554174727984825,0.278583710854959,0.275591017129866,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.554174727984825,3e-04
"OTU_3143",-0.301636407952966,-0.156208807496527,0.457845215449493,-0.457845215449493,0.156208807496527,0.301636407952965,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__unidentified; s__unidentified",0,0,1,3,0.457845215449493,0.0034
"OTU_3211",-0.304128930710953,-0.285859828573969,0.589988759284923,-0.589988759284922,0.28585982857397,0.304128930710954,"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__Didymella; s__Didymella_keratinophila",0,0,1,3,0.589988759284923,3e-04
"OTU_3221",-0.244438258502654,-0.121233905736423,0.365672164239077,-0.365672164239077,0.121233905736423,0.244438258502654,"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.365672164239077,0.0207
"OTU_3225",-0.315033191965909,-0.038228926818415,0.353262118784324,-0.353262118784324,0.0382289268184149,0.315033191965909,"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.353262118784324,0.0191
"OTU_3300",-0.280968793579054,-0.164871751462124,0.445840545041178,-0.445840545041178,0.164871751462124,0.280968793579054,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__unidentified; s__unidentified",0,0,1,3,0.445840545041178,0.0061
"OTU_3369",-0.200923789927887,-0.21877862556918,0.419702415497067,-0.419702415497067,0.21877862556918,0.200923789927887,"k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.419702415497067,0.0071
"OTU_3796",-0.266943638317632,-0.127556063004231,0.394499701321863,-0.394499701321863,0.127556063004231,0.266943638317632,"k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Holtermanniales; f__Holtermanniales_fam_Incertae_sedis; g__Holtermanniella; s__Holtermanniella_festucosa",0,0,1,3,0.394499701321863,0.0152
"OTU_411.1",0.337465529517159,-0.473844593173549,0.13637906365639,-0.13637906365639,0.473844593173549,-0.337465529517159,"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Hymenochaetaceae; g__unidentified; s__unidentified",1,0,1,5,0.473844593173549,0.0023
"OTU_438",-0.204293075819979,-0.107697956641085,0.311991032461065,-0.311991032461065,0.107697956641085,0.204293075819979,"k__Fungi; p__Chytridiomycota; c__Spizellomycetes; o__Spizellomycetales; f__Powellomycetaceae; g__Powellomyces; s__Powellomyces_hirtus",0,0,1,3,0.311991032461065,0.0462
"OTU_683.1",-0.346645118933967,0.0505267318775971,0.29611838705637,-0.29611838705637,-0.0505267318775971,0.346645118933967,"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp",0,1,1,6,0.346645118933967,0.0454
"OTU_926",-0.139638966735427,-0.141372953322164,0.28101192005759,-0.28101192005759,0.141372953322164,0.139638966735427,"k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified",0,0,1,3,0.28101192005759,0.0327
